Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
26629,9.0254E+14,February,AK,402.0634,961.53,40,42,1,,45,1,1,3,3,"Native, Born In US",94,Insurance carriers and related activities (524),2160,Government - Federal,Yes,,Employed-At Work
26630,9.0254E+14,February,AK,292.5682,961.53,40,42,1,,42,2,1,3,3,"Native, Born In US",94,Legal services (5411),2145,"Private, For Profit",Yes,,Employed-At Work
26844,9.48687E+13,February,AZ,3108.4662,520,40,40,1,,18,2,7,0,0,"Native, Born In US",86,"Non-depository credit and related activities (5222, 5223)",2160,"Private, For Profit",No,No,Employed-At Work
26918,9.08001E+14,February,AZ,4119.6877,2019.23,40,44,1,,37,1,1,4,8,"Native, Born In US",86,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
26925,9.62035E+14,February,AZ,4178.4028,1807.69,45,45,1,,55,1,5,0,0,"Native, Born In US",86,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
27399,2.90505E+13,February,CA,3209.5223,673.07,35,42,1,8,45,2,1,1,4,"Native, Born In US",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
27424,4.44109E+13,February,CA,2991.5321,2884.61,40,45,1,1,63,1,1,0,0,"Native, Born In US",93,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
27873,5.60647E+14,February,CA,3299.9591,2884.61,45,45,1,,39,1,1,2,5,"Native, Born In US",93,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
27874,5.60647E+14,February,CA,3047.9195,2884.61,50,45,1,,36,2,1,2,5,"Native, Born In US",93,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,Yes,,Employed-At Work
27930,6.20665E+14,February,CA,2979.2641,807.69,40,41,1,,53,2,1,0,0,"Native, Born In US",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
28001,6.69041E+14,February,CA,3246.0463,1442,40,45,1,,53,1,7,0,0,"Native, Born In US",93,"Business, professional, political, and similar organizations (8139 exc. 81393)",2100,"Private, Nonprofit",No,No,Employed-At Work
28019,6.69831E+14,February,CA,2849.5162,800,20,43,9,,49,2,1,0,0,"Native, Born Abroad Of US Parent(s)",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
28020,6.69831E+14,February,CA,3083.1877,2884.61,50,45,1,,52,1,1,0,0,"Native, Born In US",93,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
28122,7.60997E+14,February,CA,3858.7114,1100,40,46,1,,26,1,1,1,1,"Native, Born In US",93,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
28150,8.0061E+14,February,CA,3229.892,2884.61,50,45,1,,57,1,1,0,0,"Native, Born In US",93,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
28166,8.0061E+14,February,CA,3828.5541,2000,40,45,1,2,31,1,7,0,0,"Native, Born In US",93,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
28248,8.60843E+14,February,CA,3458.3298,1634.61,50,45,1,1,29,2,1,0,0,"Native, Born In US",93,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
28316,9.42066E+14,February,CA,3061.2044,1900,40,43,1,,52,2,1,0,0,"Native, Born In US",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
28602,9.27288E+13,February,CA,2725.5625,840,40,42,1,1,36,2,6,0,0,"Native, Born In US",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
28634,9.59487E+13,February,CA,3180.5863,880,40,39,1,,46,2,1,0,0,"Native, Born In US",93,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
28805,4.006E+14,February,CA,3149.1292,590,40,40,1,1,50,2,5,0,0,"Foreign Born, Not a US Citizen",93,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
29407,4.0061E+14,February,CA,2584.2448,1980.76,50,44,1,,44,2,7,0,0,"Native, Born In US",93,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
29732,5.83075E+14,February,CO,1599.0893,1326.92,50,45,1,,37,1,1,0,0,"Native, Born In US",84,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
29809,1.00109E+13,February,CO,1909.6873,2884.61,70,45,1,,51,1,1,3,10,"Native, Born In US",84,Support activities for mining (213),2100,"Private, For Profit",No,No,Employed-At Work
29967,8.10131E+14,February,CO,1623.7647,961,40,43,1,,50,2,1,0,0,"Native, Born In US",84,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
30000,9.00881E+14,February,CO,1920.8442,809.2,40,45,1,,63,2,1,0,0,"Native, Born In US",84,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
30343,4.43089E+12,February,CT,1132.3001,2500,50,45,1,,37,2,1,2,3,"Native, Born In US",CT,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
30425,1.0992E+14,February,CT,1022.4487,1826.92,38,43,1,,52,2,1,2,8,"Native, Born In US",CT,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
30657,8.99699E+14,February,CT,1048.6927,1596,40,45,1,,40,2,1,0,0,"Native, Born In US",CT,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31096,2.90506E+14,February,DE,427.2716,1057,40,43,1,,47,2,1,0,0,"Native, Born In US",51,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
31240,9.2203E+14,February,DE,435.9515,769.23,40,43,1,,31,2,1,1,1,"Native, Born In US",51,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
31259,9.96021E+14,February,DE,439.8764,1634.61,50,45,1,,56,1,1,0,0,"Native, Born In US",51,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
31268,3.70212E+13,February,DC,287.7158,2884.61,40,45,1,,30,2,7,0,0,"Native, Born In US",53,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31339,1.1914E+14,February,DC,256.6549,2884.61,70,45,1,,42,1,1,1,1,"Native, Born In US",53,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31351,1.40817E+14,February,DC,272.6066,2884.61,55,45,1,,37,1,1,2,5,"Native, Born In US",53,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31352,1.40817E+14,February,DC,287.7158,2884.61,40,45,1,,33,2,1,2,5,"Native, Born In US",53,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31403,1.89791E+14,February,DC,278.744,2884.61,45,45,1,,64,1,7,0,0,"Native, Born In US",53,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31442,2.1195E+14,February,DC,301.2497,812,40,45,1,,27,1,7,0,0,"Native, Born In US",53,"Colleges and universities, including junior colleges (6112, 6113)",2100,"Private, Nonprofit",No,No,Employed-At Work
31522,5.70615E+14,February,DC,453.0364,1923.07,30,39,2,,54,2,1,0,0,"Native, Born In US",53,Administration of human resource programs (923),2100,Government - Federal,No,No,Employed-At Work
31572,7.51071E+14,February,DC,269.3911,1902.23,40,45,1,,33,1,7,0,0,"Native, Born In US",53,Other general government and support (92119),2100,Government - Federal,No,No,Employed-At Work
31602,9.20318E+14,February,DC,344.5394,1150,60,45,1,,28,2,7,0,0,"Native, Born In US",53,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2105,Government - Federal,No,No,Employed-At Work
31603,9.20318E+14,February,DC,269.3911,1000,50,45,1,,30,1,7,0,0,"Native, Born In US",53,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31695,1.85193E+14,February,FL,4774.9118,1150,50,45,2,,28,2,7,0,0,"Foreign Born, US Cit By Naturalization",59,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31825,6.08904E+14,February,FL,2876.0149,1538,60,45,1,,42,1,1,2,3,"Native, Born In US",59,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
31840,6.49193E+14,February,FL,3686.6168,600,40,42,1,3,27,2,1,2,8,"Native, Born In US",59,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
32686,1.99958E+14,February,FL,3125.4794,1057.69,40,45,1,,30,1,1,0,0,"Native, Born In US",59,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
32770,4.10132E+13,February,GA,2403.711,238,15,43,1,,32,2,5,0,0,"Native, Born In US",58,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
32822,3.06313E+12,February,GA,3164.1152,1076,60,45,1,,47,2,5,1,4,"Native, Born In US",58,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
32845,4.11956E+13,February,GA,3307.4682,1088,32,43,1,,55,2,1,0,0,"Native, Born In US",58,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
32891,1.8382E+14,February,GA,3164.1152,769.23,40,39,1,,47,2,1,1,3,"Native, Born In US",58,Administration of human resource programs (923),2160,Government - State,No,No,Employed-At Work
32914,1.96954E+14,February,GA,2885.9942,1200,50,43,1,,29,2,5,1,2,"Native, Born In US",58,Legal services (5411),2145,Government - Federal,No,No,Employed-At Work
33713,4.1051E+14,February,HI,728.4625,1538.46,60,45,1,,46,1,1,0,0,"Native, Born In US",95,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
34063,3.40473E+13,February,IL,3379.9729,2884.61,50,45,1,,29,1,7,0,0,"Native, Born In US",IL,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
34163,5.71486E+14,February,IL,3680.7502,961.53,40,43,2,,52,2,1,0,0,"Native, Born In US",IL,"Residential care facilities, without nursing (6232, 6233, 6239)",2160,Government - State,Yes,,Employed-At Work
34255,9.71173E+14,February,IL,3143.1062,400,10,44,1,,32,2,1,1,1,"Native, Born In US",IL,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
34990,2.81269E+14,February,IN,3071.5692,961.53,38,43,1,,57,1,1,0,0,"Native, Born In US",IN,Administration of human resource programs (923),2100,Government - State,No,No,Employed-At Work
34991,2.81269E+14,February,IN,2939.3286,961.53,38,43,1,,53,2,1,0,0,"Native, Born In US",IN,Administration of human resource programs (923),2100,Government - State,No,No,Employed-At Work
35259,9.31719E+13,February,IA,1456.8977,1692.3,47,46,1,,45,2,2,1,4,"Native, Born In US",IA,Administration of human resource programs (923),2100,Government - Federal,No,No,Employed-At Work
36060,5.02977E+14,February,KS,1326.9008,1538.46,40,44,1,,33,2,5,2,3,"Native, Born In US",47,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
36450,2.2942E+13,February,LA,3601.5515,2115.38,45,45,1,,29,1,7,0,0,"Native, Born In US",72,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
36566,2.96914E+14,February,LA,2514.0168,963,40,40,1,,44,2,1,1,4,"Native, Born In US",72,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - State,No,No,Employed-At Work
37263,9.05414E+12,February,MD,1627.5502,2884.61,40,45,1,,43,1,1,2,3,"Native, Born In US",52,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
37335,1.77084E+14,February,MD,1366.4659,1019,40,42,10,,52,2,1,0,0,"Native, Born In US",52,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - Federal,No,No,Employed-At Work
37390,3.04708E+14,February,MD,1602.2911,1057.69,40,45,4,,58,2,1,0,0,"Foreign Born, Not a US Citizen",52,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
37423,4.1022E+14,February,MD,1708.3157,1730.76,40,45,1,,34,1,1,1,1,"Native, Born In US",52,Wired telecommunications carriers (*5171),2100,"Private, For Profit",No,No,Employed-At Work
37987,2.92908E+14,February,MA,2621.362,2884.61,60,45,1,,52,1,1,2,4,"Native, Born In US",MA,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
38087,8.2051E+14,February,MA,2376.0742,2884.61,45,45,1,,63,1,1,0,0,"Native, Born In US",MA,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
38191,2.98994E+14,February,MA,3748.0694,576,32,39,1,,36,2,1,2,3,"Native, Born In US",MA,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
38603,9.16046E+14,February,MI,3252.6966,2000,55,45,1,,35,1,1,2,5,"Native, Born In US",MI,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
38783,4.2061E+14,February,MI,2892.1918,1500,40,43,1,,50,1,1,2,10,"Native, Born In US",MI,"Commercial, industrial, and other intangible assets rental and leasing (5324, 533)",2160,"Private, For Profit",No,No,Employed-At Work
38880,4.2071E+14,February,MN,1361.4405,2884.61,50,45,1,,34,1,1,2,5,"Native, Born In US",MN,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",2100,"Private, For Profit",No,No,Employed-At Work
38889,7.04903E+14,February,MN,1481.9239,576.92,40,40,1,,32,2,5,0,0,"Native, Born In US",MN,"** Motor vehicles, parts and supplies, merchant wholesalers (*4231)",2160,"Private, For Profit",No,No,Employed-At Work
39068,4.20708E+14,February,MN,1731.8497,480.76,40,43,1,,28,2,7,0,0,"Native, Born In US",MN,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
39091,4.80271E+14,February,MN,1265.8259,2884.61,60,45,1,,41,1,1,2,3,"Native, Born In US",MN,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
39203,8.72254E+14,February,MN,1596.7881,480,40,42,1,,60,2,1,0,0,"Native, Born In US",MN,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
39208,8.8788E+14,February,MN,1731.8497,365.38,24,43,1,,27,2,1,0,0,"Native, Born In US",MN,Individual and family services (6241),2145,"Private, Nonprofit",No,No,Employed-At Work
39734,2.50198E+14,February,MO,2318.1098,1250,70,45,4,,39,2,1,1,3,"Foreign Born, US Cit By Naturalization",MO,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
39749,2.97909E+14,February,MO,2822.2247,1442.3,50,45,1,,42,1,1,3,11,"Native, Born In US",MO,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
39918,9.04704E+14,February,MO,2185.0064,369.23,40,38,1,,34,2,5,2,3,"Native, Born In US",MO,Business support services (5614),2160,"Private, For Profit",No,No,Employed-At Work
39920,9.1077E+14,February,MO,2896.6815,2884.61,40,46,1,,31,1,1,2,5,"Native, Born In US",MO,Administration of human resource programs (923),2100,Government - Federal,No,No,Employed-At Work
40148,6.93538E+13,February,MT,556.7654,775,40,39,1,,51,2,1,0,0,"Native, Born In US",81,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - State,No,No,Employed-At Work
40261,5.434E+14,February,MT,714.2771,826.92,40,46,1,,31,1,1,0,0,"Native, Born In US",81,Legal services (5411),2105,Government - State,No,No,Employed-At Work
40522,1.8924E+14,February,NE,976.0135,880,40,43,1,,55,2,5,0,0,"Native, Born In US",46,Legal services (5411),2145,Government - Local,Yes,,Employed-At Work
40670,8.13282E+14,February,NE,872.3163,1442,40,46,1,,45,1,1,2,3,"Native, Born In US",46,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
40722,2.43372E+14,February,NE,916.9877,865.38,40,43,1,,46,2,1,0,0,"Native, Born In US",46,Insurance carriers and related activities (524),2145,"Private, For Profit",No,No,Employed-At Work
40804,7.0122E+13,February,NV,1892.9949,560,40,43,6,,34,2,5,2,3,"Native, Born In US",88,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
40809,1.08908E+14,February,NV,1681.8253,1666,35,42,1,,64,2,4,0,0,"Native, Born In US",88,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
41958,4.43183E+14,February,NJ,2774.5585,1346.15,50,45,1,,27,1,1,0,0,"Native, Born In US",NJ,Legal services (5411),2100,"Private, For Profit",Yes,,Employed-At Work
42072,8.24119E+14,February,NJ,2945.3374,1230.76,35,45,1,2,38,2,7,0,0,"Native, Born In US",NJ,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
42164,9.78045E+14,February,NJ,2774.5585,538.46,40,43,1,,26,1,7,0,0,"Native, Born In US",NJ,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
42234,8.3041E+14,February,NJ,3384.8525,519.23,20,41,1,,59,2,1,0,0,"Native, Born In US",NJ,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
42478,5.47398E+14,February,NM,1594.8749,961,40,39,1,1,41,1,5,0,0,"Native, Born In US",85,Administration of human resource programs (923),2100,Government - Federal,No,No,Employed-At Work
42504,7.15346E+12,February,NY,2861.2779,1307.69,45,45,1,,36,1,7,0,0,"Native, Born In US",NY,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
42942,8.86398E+14,February,NY,3383.6503,2884,50,45,1,,27,2,7,0,0,"Native, Born In US",NY,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
42945,8.96148E+14,February,NY,3939.8449,1057,40,45,2,,36,2,7,0,0,"Native, Born In US",NY,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
43206,3.99965E+14,February,NY,4299.7445,1923.07,50,46,1,,30,1,1,1,1,"Native, Born In US",NY,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
43339,7.63785E+14,February,NY,3478.3044,2884.61,60,45,4,,61,1,1,1,4,"Native, Born In US",NY,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
43391,8.83398E+14,February,NY,3132.995,2134.61,40,46,1,,50,2,1,2,4,"Native, Born In US",NY,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,Yes,,Employed-At Work
43500,3.96904E+14,February,NY,3599.5137,1166,40,46,1,,44,2,1,2,10,"Native, Born In US",NY,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
44541,1.93542E+14,February,OH,3184.5575,1153.84,40,39,2,,59,2,7,0,0,"Native, Born In US",OH,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
44916,8.93042E+14,February,OH,3480.9715,480,40,44,1,,38,1,1,0,0,"Native, Born In US",OH,Legal services (5411),2100,Government - Local,No,No,Employed-At Work
45593,6.8847E+14,February,OR,1879.4645,600,40,40,1,,49,2,1,0,0,"Native, Born In US",92,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
45618,9.79092E+14,February,OR,1860.7123,2884.61,50,45,1,,38,1,1,0,0,"Native, Born In US",92,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
